title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Species,movie,"Action, Horror, Sci-Fi",1995,tt0114508,5.9,87650,"BR, CL, CO, MX"
"Universal Soldier",movie,"Action, Sci-Fi",1992,tt0105698,6.1,97752,US
Cliffhanger,movie,"Action, Adventure, Thriller",1993,tt0106582,6.5,142318,"GB, US"
EuroTrip,movie,Comedy,2004,tt0356150,6.6,227336,"AT, AU, CA, CH, DE, FR, GB, IE, IT"
"Nacho Libre",movie,"Comedy, Family, Sport",2006,tt0457510,5.9,95878,"AT, CA, CH, DE, FR, GB, IE, IT, US"
"Mad Max Beyond Thunderdome",movie,"Action, Adventure, Sci-Fi",1985,tt0089530,6.2,155692,US
Tremors,movie,"Comedy, Horror",1990,tt0100814,7.2,155144,US
"Wuthering Heights",movie,"Drama, Romance",2011,tt1181614,6,11212,"DE, US"
"Death Becomes Her",movie,"Comedy, Fantasy, Horror",1992,tt0104070,6.7,137688,AU
"Ferris Bueller's Day Off",movie,Comedy,1986,tt0091042,7.8,395468,US
"Starsky & Hutch",movie,"Comedy, Crime",2004,tt0335438,6.1,156346,"AT, CH, DE, FR, GB, IE, IT"
"Jerry Maguire",movie,"Comedy, Drama, Romance",1996,tt0116695,7.3,292568,US
"The Descent",movie,"Adventure, Horror, Thriller",2005,tt0435625,7.2,254427,FR
"They Call Me Trinity",movie,"Comedy, Western",1970,tt0067355,7.4,25764,IT
"Crocodile Dundee II",movie,"Action, Adventure, Comedy",1988,tt0092493,5.7,61648,US
Zoolander,movie,Comedy,2001,tt0196229,6.5,299498,"AT, AU, CA, CH, DE, FR, GB, IE, IT, US"
"Set It Off",movie,"Action, Crime, Drama",1996,tt0117603,6.9,18964,US
"2 Days in the Valley",movie,"Comedy, Crime, Thriller",1996,tt0115438,6.5,22041,"AT, CH, DE, FR, GB, IE, IT"
"Private Parts",movie,"Biography, Comedy, Drama",1997,tt0119951,6.9,39612,US
"Surf's Up",movie,"Adventure, Animation, Comedy",2007,tt0423294,6.7,93879,US
"A Civil Action",movie,"Biography, Drama",1998,tt0120633,6.6,31510,"AT, CH, DE, FR, GB, IE, IT"
"A Night at the Roxbury",movie,"Comedy, Music, Romance",1998,tt0120770,6.2,65469,"AT, CA, CH, DE, FR, GB, IE, IT, US"
Go,movie,"Comedy, Crime",1999,tt0139239,7.2,76522,US
"Kiss the Girls",movie,"Crime, Drama, Mystery",1997,tt0119468,6.6,90715,"AT, CH, DE, FR, GB, IE, IT, US"
"Babe: Pig in the City",movie,"Adventure, Comedy, Drama",1998,tt0120595,5.8,36167,AU
Election,movie,"Comedy, Romance",1999,tt0126886,7.2,107040,"AU, CA, US"
"The Way of the Dragon",movie,"Action, Adventure, Comedy",1972,tt0068935,7.2,41991,GB
"South Park: Bigger, Longer & Uncut",movie,"Animation, Comedy, Fantasy",1999,tt0158983,7.7,217922,"AU, CA, US"
"A Knight's Tale",movie,"Action, Adventure, Romance",2001,tt0183790,7,206180,US
"The Bone Collector",movie,"Crime, Drama, Mystery",1999,tt0145681,6.7,189552,US
"Spy Kids 2: Island of Lost Dreams",movie,"Action, Adventure, Comedy",2002,tt0287717,5.3,75073,AU
"Half Baked",movie,"Comedy, Crime",1998,tt0120693,6.6,68773,US
"Blue Steel",movie,"Action, Crime, Drama",1990,tt0099160,5.8,18537,IN
Twins,movie,"Comedy, Crime",1988,tt0096320,6.2,140129,AU
"The Crow",movie,"Action, Crime, Drama",1994,tt0109506,7.5,216680,"CA, US"
"Wedding Crashers",movie,"Comedy, Romance",2005,tt0396269,7,381388,CA
"The Harmonists",movie,"Biography, Drama, Music",1997,tt0128133,7.2,3645,DE
RV,movie,"Adventure, Comedy, Family",2006,tt0449089,5.6,64462,US
Martyrs,movie,Horror,2008,tt1029234,7,110411,AU
"Dead Ringers",movie,"Drama, Horror, Thriller",1988,tt0094964,7.2,55071,CA
"The Hitcher",movie,"Action, Mystery, Thriller",1986,tt0091209,7.2,54502,AU
Darkman,movie,"Action, Sci-Fi, Thriller",1990,tt0099365,6.4,71586,US
"King of New York",movie,"Crime, Thriller",1990,tt0099939,6.9,43493,GB
"A Walk in the Clouds",movie,"Drama, Romance",1995,tt0114887,6.7,37215,US
"Dazed and Confused",movie,Comedy,1993,tt0106677,7.6,204331,AU
"Not Without My Daughter",movie,"Drama, Thriller",1991,tt0102555,6.5,15502,"BR, CL, CO, MX"
"Little Women",movie,"Drama, Family, Romance",1994,tt0110367,7.3,64835,US
"Christiane F.",movie,"Biography, Drama",1981,tt0082176,7.5,30836,GB
"Double Impact",movie,"Action, Crime",1991,tt0101764,5.6,44973,"CL, CO, MX"
"The Blob",movie,"Horror, Sci-Fi, Thriller",1988,tt0094761,6.7,45622,US
Clueless,movie,"Comedy, Romance",1995,tt0112697,6.9,254968,US
"Super Mario Bros.",movie,"Adventure, Comedy, Family",1993,tt0108255,4.2,64175,AU
"Of Mice and Men",movie,"Drama, Western",1992,tt0105046,7.4,48277,"CO, MX"
Coneheads,movie,"Comedy, Sci-Fi",1993,tt0106598,5.4,58970,US
"Happy Gilmore",movie,"Comedy, Sport",1996,tt0116483,7,256307,"AU, US"
"The Fast and the Furious: Tokyo Drift",movie,"Action, Crime, Thriller",2006,tt0463985,6.1,307357,AU
"Dante's Peak",movie,"Action, Adventure, Thriller",1997,tt0118928,6,101545,AU
Paycheck,movie,"Action, Mystery, Sci-Fi",2003,tt0338337,6.3,114351,"AT, CH, DE, FR, GB, IE, IT"
Elizabethtown,movie,"Comedy, Drama, Romance",2005,tt0368709,6.3,73467,"AT, CH, DE, FR, GB, IE, IT, US"
"Beverly Hills Ninja",movie,"Action, Comedy",1997,tt0118708,5.6,44762,US
"The Negotiator",movie,"Action, Crime, Drama",1998,tt0120768,7.3,157992,US
Phantasm,movie,"Horror, Sci-Fi",1979,tt0079714,6.6,42312,"CA, US"
Scrooged,movie,"Comedy, Drama, Fantasy",1988,tt0096061,6.9,117734,US
"The Passenger",movie,"Drama, Thriller",1975,tt0073580,7.5,26905,GB
"Mädchen in Uniform",movie,"Drama, Romance",1931,tt0022183,7.6,3921,GB
"The Italian Job",movie,"Action, Crime, Thriller",2003,tt0317740,7,394073,"AU, US"
"She's the Man",movie,"Comedy, Romance, Sport",2006,tt0454945,6.4,179898,CA
"Black Christmas",movie,Horror,2006,tt0454082,4.7,31114,"CA, US"
"Ju-On: The Grudge 2",movie,"Drama, Horror, Mystery",2003,tt0367913,6.3,11252,"CA, US"
"Ring 2",movie,"Horror, Mystery, Sci-Fi",1999,tt0218553,5.9,15056,"CA, US"
"Crocodile Dundee",movie,"Action, Adventure, Comedy",1986,tt0090555,6.6,118003,US
"Ring 0: Birthday",movie,"Horror, Mystery, Thriller",2000,tt0235712,5.9,10135,"CA, US"
"Uncle Sam",movie,"Comedy, Horror",1996,tt0118025,4.6,3847,"CA, US"
Pulse,movie,"Horror, Sci-Fi, Thriller",2006,tt0454919,4.7,31270,IN
"Igby Goes Down",movie,"Comedy, Drama",2002,tt0280760,6.8,35812,"BR, CL, CO, MX"
"Children of Men",movie,"Action, Drama, Sci-Fi",2006,tt0206634,7.9,538677,"AU, US"
"One Missed Call",movie,"Horror, Mystery",2003,tt0366292,6.2,19715,"CA, US"
"Trail of the Pink Panther",movie,"Comedy, Crime, Mystery",1982,tt0084814,4.8,11460,"BR, CL, CO, MX"
"The Last Legion",movie,"Action, Adventure, History",2007,tt0462396,5.4,37393,US
Spiral,movie,"Drama, Fantasy, Horror",1998,tt0134928,5.2,4158,"CA, US"
"The Wicker Man",movie,"Horror, Mystery, Thriller",2006,tt0450345,3.8,72565,US
"Allan Quatermain and the Lost City of Gold",movie,"Action, Adventure, Comedy",1986,tt0092534,4.6,10691,"CL, CO, MX"
"Species III",movie,"Horror, Sci-Fi",2004,tt0410650,4.2,11292,"BR, CL, CO, MX"
Pumpkin,movie,"Comedy, Drama, Romance",2002,tt0265591,6.1,9707,US
"Friday the 13th Part 2",movie,"Horror, Mystery, Thriller",1981,tt0082418,6.1,80940,"AT, CA, CH, DE, FR, GB, IE, IT, US"
"Friday the 13th: Part 3",movie,"Horror, Thriller",1982,tt0083972,5.6,62796,"CA, US"
"Friday the 13th: The Final Chapter",movie,"Horror, Thriller",1984,tt0087298,6,61582,"AT, CH, DE, FR, GB, IE, IT, US"
"Friday the 13th: A New Beginning",movie,"Horror, Mystery, Thriller",1985,tt0089173,4.8,45736,"AT, CH, DE, FR, GB, IE, IT, US"
"Bad Boys",movie,"Action, Comedy, Crime",1995,tt0112442,6.8,299568,CA
"Balls of Fury",movie,"Comedy, Crime, Sport",2007,tt0424823,5.4,45361,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Step Up",movie,"Crime, Drama, Music",2006,tt0462590,6.5,128849,AU
"The Break-Up",movie,"Comedy, Drama, Romance",2006,tt0452594,5.8,140569,"AU, US"
"Air Force One",movie,"Action, Crime, Drama",1997,tt0118571,6.5,214233,CA
"Head of State",movie,Comedy,2003,tt0325537,5.5,21505,"AT, CH, DE, FR, GB, IE, IT, US"
"Art School Confidential",movie,"Comedy, Drama, Romance",2006,tt0364955,6.3,17837,US
Accepted,movie,Comedy,2006,tt0384793,6.4,141681,US
"Employee of the Month",movie,"Comedy, Romance",2006,tt0424993,5.6,50866,IN
Turistas,movie,"Horror, Mystery, Thriller",2006,tt0454970,5.4,41268,IN
"The Fast and the Furious",movie,"Action, Crime, Thriller",2001,tt0232500,6.8,428369,AU
"Bridget Jones: The Edge of Reason",movie,"Comedy, Drama, Romance",2004,tt0317198,6,124386,AU
"Seven Dwarves",movie,"Comedy, Family, Fantasy",2004,tt0382295,4.8,6493,DE
Waterworld,movie,"Action, Adventure, Sci-Fi",1995,tt0114898,6.3,214231,"AU, US"
"The Quiet",movie,"Crime, Drama, Thriller",2005,tt0414951,6.1,17723,US
"Save the Last Dance",movie,"Drama, Music, Romance",2001,tt0206275,6.2,66927,CA
"Mystery Men",movie,"Action, Comedy, Fantasy",1999,tt0132347,6.1,71447,AU
"The Phantom",movie,"Action, Adventure, Comedy",1996,tt0117331,5.1,36294,"AT, CH, DE, FR, GB, IE, IT"
Phantoms,movie,"Horror, Sci-Fi, Thriller",1998,tt0119891,5.4,23187,US
"United 93",movie,"Action, Drama, History",2006,tt0475276,7.6,112327,DE
"School for Scoundrels",movie,Comedy,2006,tt0462519,5.9,31009,US
"Perdita Durango",movie,"Action, Crime, Horror",1997,tt0119879,6.3,10125,"CA, US"
"Patriot Games",movie,"Action, Thriller",1992,tt0105112,6.8,122716,"AT, CA, CH, DE, FR, GB, IE, IT"
"Ginger Snaps",movie,"Drama, Fantasy, Horror",2000,tt0210070,6.8,54185,"CA, US"
F/X,movie,"Action, Thriller",1986,tt0089118,6.7,23089,"BR, CL, CO, MX"
Striptease,movie,"Comedy, Crime, Drama",1996,tt0117765,4.6,48958,US
"The Siege",movie,"Action, Thriller",1998,tt0133952,6.4,79337,US
"The Stepford Wives",movie,"Comedy, Horror, Sci-Fi",2004,tt0327162,5.4,70812,"AT, CH, DE, FR, GB, IE, IT, US"
Sleepover,movie,"Comedy, Family, Romance",2004,tt0368975,5.3,18380,"BR, CL, CO, MX"
"The Cable Guy",movie,"Comedy, Drama, Thriller",1996,tt0115798,6.1,181269,US
"Man of the Year",movie,"Comedy, Drama, Romance",2006,tt0483726,6.2,35687,US
"Rat Race",movie,"Action, Adventure, Comedy",2001,tt0250687,6.5,125020,AU
"Shallow Grave",movie,"Crime, Drama, Thriller",1994,tt0111149,7.2,67381,DE
Barnyard,movie,"Adventure, Animation, Comedy",2006,tt0414853,5.6,35437,"AT, CH, DE, FR, GB, IE, IT"
"Two for the Money",movie,"Crime, Drama, Sport",2005,tt0417217,6.2,49356,US
"Waist Deep",movie,"Action, Crime, Drama",2006,tt0456020,5.8,10644,US
"How to Lose a Guy in 10 Days",movie,"Comedy, Romance",2003,tt0251127,6.5,282715,"AT, AU, CA, CH, DE, FR, GB, IE, IT"
"The Covenant",movie,"Adventure, Fantasy, Horror",2006,tt0475944,5.2,52866,US
"Blades of Glory",movie,"Comedy, Sport",2007,tt0445934,6.3,179867,"AU, CA, US"
"Lord of the Flies",movie,"Adventure, Drama, Thriller",1963,tt0057261,6.9,20798,GB
Premonition,movie,"Drama, Fantasy, Mystery",2007,tt0477071,5.9,82550,US
"Uncommon Valor",movie,"Action, Drama, Thriller",1983,tt0086508,6.3,11849,US
"Deck the Halls",movie,"Comedy, Family",2006,tt0790604,5.1,33547,US
"Curious George",movie,"Adventure, Animation, Comedy",2006,tt0381971,6.5,18534,AU
"Satan's Little Helper",movie,"Comedy, Horror",2004,tt0380687,5.3,6926,"CA, US"
Stormbreaker,movie,"Action, Adventure, Family",2006,tt0457495,5.1,25858,US
"Charlotte's Web",movie,"Adventure, Comedy, Family",2006,tt0413895,6.3,47401,"AT, CA, CH, DE, FR, GB, IE, IT"
Antitrust,movie,"Action, Crime, Drama",2001,tt0218817,6.1,30586,"CL, CO, MX"
"Mean Machine",movie,"Comedy, Crime, Drama",2001,tt0291341,6.4,42321,"AT, CH, DE, FR, GB, IE, IT"
"Arthur and the Invisibles",movie,"Adventure, Animation, Comedy",2006,tt0344854,6,41771,US
"The Free Will",movie,"Crime, Drama",2006,tt0499101,7.4,3326,DE
"The Saint",movie,"Action, Adventure, Romance",1997,tt0120053,6.2,73072,"AT, CH, DE, FR, GB, IE, IT, US"
"An American Haunting",movie,"Drama, Horror, Mystery",2005,tt0429573,5,27206,"BR, CL, CO, MX"
Cursed,movie,"Comedy, Horror, Mystery",2005,tt0257516,5.1,35745,US
"The Wraith",movie,"Action, Horror, Romance",1986,tt0092240,5.9,19920,"IN, US"
Mannequin,movie,"Comedy, Fantasy, Romance",1987,tt0093493,6,36966,"BR, CL, CO, MX"
"Just My Luck",movie,"Comedy, Fantasy, Romance",2006,tt0397078,5.5,62660,US
Unleashed,movie,"Action, Crime, Thriller",2005,tt0342258,7,109061,"IN, US"
"Very Bad Things",movie,"Comedy, Crime, Thriller",1998,tt0124198,6.3,49512,IN
"Van Wilder: The Rise of Taj",movie,"Comedy, Romance",2006,tt0480271,4.8,24212,US
"7 Dwarves: The Forest Is Not Enough",movie,"Comedy, Fantasy",2006,tt0461642,4.2,4112,DE
"The Messenger: The Story of Joan of Arc",movie,"Adventure, Biography, Drama",1999,tt0151137,6.4,70519,DE
"Get Over It",movie,"Comedy, Romance",2001,tt0192071,5.7,20299,US
"Spy Kids",movie,"Action, Adventure, Comedy",2001,tt0227538,5.6,129618,AU
"Killer's Kiss",movie,"Crime, Drama, Film-Noir",1955,tt0048254,6.6,26508,US
"Get Rich or Die Tryin'",movie,"Biography, Crime, Drama",2005,tt0430308,5.5,51158,"AT, CH, DE, FR, GB, IE, IT, US"
"Escape from L.A.",movie,"Action, Adventure, Sci-Fi",1996,tt0116225,5.7,82001,"AT, CH, DE, FR, GB, IE, IT, US"
Edison,movie,"Action, Crime, Drama",2005,tt0389957,5.3,16484,"AR, BR, CL, CO, MX"
"The Amityville Horror",movie,Horror,2005,tt0384806,5.9,119204,US
"Hot Rod",movie,"Comedy, Sport",2007,tt0787475,6.7,95091,AU
"No Way Out",movie,"Action, Crime, Drama",1987,tt0093640,7.1,48609,"BR, CL, CO, MX"
"13 Going on 30",movie,"Comedy, Fantasy, Romance",2004,tt0337563,6.3,224855,CA
"The Tiger's Tail",movie,"Comedy, Crime, Drama",2006,tt0490499,5.8,1487,US
"The Kid",movie,"Comedy, Drama, Family",1921,tt0012349,8.2,137688,DE
"Dorm Daze 2",movie,Comedy,2006,tt0458438,4.1,5566,US
"Saints and Soldiers",movie,"Action, Drama, War",2003,tt0373283,6.7,21566,US
Cyborg,movie,"Action, Sci-Fi, Thriller",1989,tt0097138,5,35105,"CL, CO, MX"
"Road House",movie,"Action, Thriller",1989,tt0098206,6.7,104856,"BR, CA"
"The Golden Child",movie,"Action, Adventure, Comedy",1986,tt0091129,6,60779,"AT, CH, DE, FR, GB, IE, IT"
Milk,movie,"Biography, Drama, History",2008,tt1013753,7.5,181333,"AU, CA, IT"
"Dirty Rotten Scoundrels",movie,"Comedy, Crime",1988,tt0095031,7.4,80069,"BR, CL, CO, DE, MX"
"Bad Santa",movie,"Comedy, Crime, Drama",2003,tt0307987,7,156517,"CA, US"
Krystal,movie,"Comedy, Drama",2017,tt0835802,5.5,1764,US
"The Rundown",movie,"Action, Adventure, Comedy",2003,tt0327850,6.7,144932,US
"Waking Ned Devine",movie,Comedy,1998,tt0166396,7.3,28451,DE
"The Lawnmower Man",movie,"Horror, Sci-Fi",1992,tt0104692,5.4,40000,US
"Cadillac Man",movie,"Comedy, Crime",1990,tt0099204,5.7,16160,BR
"Men at Work",movie,"Action, Comedy, Crime",1990,tt0100135,5.9,27627,US
"The Russia House",movie,"Drama, Romance, Thriller",1990,tt0100530,6.1,18186,"CL, CO, MX"
"Frozen River",movie,"Crime, Drama",2008,tt0978759,7.1,26651,"GB, US"
"The Midnight Meat Train",movie,"Horror, Mystery, Thriller",2008,tt0805570,6,72526,"IN, US"
"How to Train Your Dragon",movie,"Action, Adventure, Animation",2010,tt0892769,8.1,819838,AU
"Shrek Forever After",movie,"Adventure, Animation, Comedy",2010,tt0892791,6.3,229787,AU
"The Last Airbender",movie,"Action, Adventure, Family",2010,tt0938283,4,176868,"AT, CA, CH, DE, FR, GB, IE, IT"
Nine,movie,"Drama, Musical, Romance",2009,tt0875034,5.8,45559,US
"Around the World in 80 Days",movie,"Action, Adventure, Comedy",2004,tt0327437,5.9,96225,"IN, US"
"Buffy the Vampire Slayer",movie,"Action, Comedy, Fantasy",1992,tt0103893,5.7,50846,US
"From Dusk Till Dawn 3: The Hangman's Daughter",movie,"Horror, Thriller, Western",1999,tt0120695,4.8,12858,US
"Sliding Doors",movie,"Comedy, Drama, Fantasy",1998,tt0120148,6.7,72505,AU
"Species II",movie,"Action, Horror, Sci-Fi",1998,tt0120841,4.5,32279,"BR, CL, CO, MX"
Swingers,movie,"Comedy, Drama",1996,tt0117802,7.2,89587,US
Rounders,movie,"Crime, Drama",1998,tt0128442,7.3,162310,US
Kickboxer,movie,"Action, Sport, Thriller",1989,tt0097659,6.4,62455,IN
"A Simple Plan",movie,"Crime, Drama, Thriller",1998,tt0120324,7.5,77633,US
"Friday the 13th Part VI: Jason Lives",movie,"Horror, Thriller",1986,tt0091080,6,53260,"AT, CH, DE, FR, GB, IE, IT, US"
"High Tension",movie,Horror,2003,tt0338095,6.7,79465,GB
Playtime,movie,Comedy,1967,tt0062136,7.8,26712,DE
"The Honeymoon Killers",movie,"Crime, Drama, Romance",1970,tt0064437,7,6015,GB
"Cries & Whispers",movie,Drama,1972,tt0069467,7.9,37728,"DE, GB"
"Autumn Tale",movie,"Comedy, Drama, Romance",1998,tt0137439,7.4,6456,DE
"A Tale of Winter",movie,"Drama, Romance",1992,tt0104008,7.2,6351,DE
Yentl,movie,"Drama, Musical, Romance",1983,tt0086619,6.6,16304,"BR, CL, CO, MX"
Thinner,movie,"Fantasy, Horror",1996,tt0117894,5.8,34571,US
"Friday the 13th: The New Blood",movie,"Horror, Thriller",1988,tt0095179,5.2,43986,"AT, CH, DE, FR, GB, IE, IT, US"
"Friday the 13th Part VIII: Jason Takes Manhattan",movie,"Adventure, Horror, Thriller",1989,tt0097388,4.5,44742,"AT, CH, DE, FR, GB, IE, IT, US"
Fido,movie,"Comedy, Drama, Horror",2006,tt0457572,6.7,30443,US
"Pauline at the Beach",movie,"Comedy, Drama, Romance",1983,tt0086087,7.3,10874,"DE, GB"
Vacancy,movie,"Horror, Thriller",2007,tt0452702,6.2,109483,US
"Miami Supercops",movie,"Action, Comedy, Crime",1985,tt0089591,6.1,8423,DE
Stigmata,movie,"Horror, Mystery",1999,tt0145531,6.2,73642,BR
"The Bitter Tears of Petra von Kant",movie,"Drama, Romance",1972,tt0068278,7.5,11481,"DE, GB"
"Patch Adams",movie,"Biography, Comedy, Drama",1998,tt0129290,6.8,124266,AU
"The Men Who Stare at Goats",movie,"Comedy, War",2009,tt1234548,6.2,138912,DE
"She's All That",movie,"Comedy, Romance",1999,tt0160862,5.9,105732,US
"Fantastic Mr. Fox",movie,"Adventure, Animation, Comedy",2009,tt0432283,7.9,278288,DE
"The Ides of March",movie,"Drama, Thriller",2011,tt1124035,7.1,233121,"AR, BR, CL, CO, MX"
Woyzeck,movie,Drama,1979,tt0080149,7,10743,"DE, GB"
"The Ring Two",movie,"Horror, Mystery",2005,tt0377109,5.4,102497,"AT, CA, CH, DE, FR, GB, IE, IT, US"
Congo,movie,"Action, Adventure, Mystery",1995,tt0112715,5.3,49516,US
"Night of the Living Dead",movie,"Horror, Thriller",1968,tt0063350,7.8,142990,"AU, CA, US"
"The Prince of Tides",movie,"Drama, Romance",1991,tt0102713,6.8,20243,US
Spawn,movie,"Action, Crime, Drama",1997,tt0120177,5.2,73520,US
"Moby Dick",movie,"Adventure, Drama",1956,tt0049513,7.3,22607,"BR, CL, CO, MX"
"Teaching Mrs. Tingle",movie,"Comedy, Thriller",1999,tt0133046,5.3,21970,US
Dobermann,movie,"Action, Comedy, Crime",1997,tt0118996,6.5,19015,AU
"The Dark Half",movie,"Horror, Mystery, Thriller",1993,tt0106664,6,20351,BR
Wishmaster,movie,"Fantasy, Horror",1997,tt0120524,5.8,26431,ES
"Zack and Miri Make a Porno",movie,"Comedy, Romance",2008,tt1007028,6.5,183473,US
"Ginger Snaps 2: Unleashed",movie,"Horror, Thriller",2004,tt0353489,6.4,15698,CA
"Purple Noon",movie,"Crime, Drama, Thriller",1960,tt0054189,7.7,21321,"DE, GB"
Catch-22,movie,"Comedy, Drama, War",1970,tt0065528,7.1,26912,"AT, CH, DE, FR, GB, IE, IT"
"My Cousin Vinny",movie,"Comedy, Crime",1992,tt0104952,7.6,145537,US
Supernova,movie,"Horror, Sci-Fi, Thriller",2000,tt0134983,4.8,19778,"CL, CO, MX"
"Double Jeopardy",movie,"Crime, Drama, Mystery",1999,tt0150377,6.5,98103,US
"Mansfield Park",movie,"Comedy, Drama, Romance",1999,tt0178737,7,26302,DE
HouseSitter,movie,"Comedy, Romance",1992,tt0104452,6.2,27382,AU
Hackers,movie,"Crime, Drama, Romance",1995,tt0113243,6.2,76901,"BR, CL, CO, MX"
War,movie,"Action, Crime, Thriller",2007,tt0499556,6.2,98086,IN
"Faraway, So Close!",movie,"Drama, Fantasy, Romance",1993,tt0107209,7.2,9321,DE
Chaplin,movie,"Biography, Comedy, Drama",1992,tt0103939,7.5,63228,US
"Beethoven's 2nd",movie,"Comedy, Family, Romance",1993,tt0106375,5,30170,AU
"Queen Margot",movie,"Biography, Drama, History",1994,tt0110963,7.4,19365,GB
"Come Sweet Death",movie,"Comedy, Mystery, Thriller",2000,tt0271029,7.5,3504,"AT, CH, DE"
"Down to You",movie,"Comedy, Drama, Romance",2000,tt0186975,5,15880,US
"Dragonheart: A New Beginning",movie,"Action, Adventure, Comedy",1999,tt0214641,4.5,5173,US
"Hustle & Flow",movie,"Crime, Drama, Music",2005,tt0410097,7.3,43849,"AT, CH, DE, FR, GB, IE, IT, US"
"Rules of Engagement",movie,"Drama, Thriller, War",2000,tt0160797,6.4,50943,CA
"Death Race",movie,"Action, Sci-Fi, Thriller",2008,tt0452608,6.4,221503,"AU, US"
"The ComDads",movie,"Comedy, Crime",1983,tt0085354,6.9,6890,DE
"Nim's Island",movie,"Adventure, Family, Fantasy",2008,tt0410377,6,37292,IN
Cujo,movie,"Horror, Thriller",1983,tt0085382,6.1,52315,CA
"Perfect Blue",movie,"Animation, Crime, Drama",1997,tt0156887,8,101877,CA
"The Road to El Dorado",movie,"Adventure, Animation, Comedy",2000,tt0138749,6.9,110720,AU
"Marathon Man",movie,"Crime, Drama, Thriller",1976,tt0074860,7.4,71532,"AT, CH, DE, FR, GB, IE, IT, US"
"The Flying Classroom",movie,"Comedy, Drama, Family",2003,tt0311141,6.2,1420,DE
"Madagascar: Escape 2 Africa",movie,"Adventure, Animation, Comedy",2008,tt0479952,6.6,253449,"AU, BR"
Outlander,movie,"Action, Adventure, Sci-Fi",2008,tt0462465,6.2,79406,US
"The Italian Job",movie,"Action, Comedy, Crime",1969,tt0064505,7.2,51372,"AT, CH, DE, FR, GB, IE, IT, US"
"The Doors",movie,"Biography, Drama, Music",1991,tt0101761,7.2,100748,"BR, CL, CO, MX"
Fear,movie,"Drama, Thriller",1996,tt0116287,6.2,56890,US
"Ned Kelly",movie,"Action, Adventure, Biography",2003,tt0277941,6.4,28400,"AU, US"
"The Crow: City of Angels",movie,"Action, Crime, Fantasy",1996,tt0115986,4.6,22525,"AT, CH, DE, FR, GB, IE, IT, US"
"When We Were Kings",movie,"Documentary, Sport",1996,tt0118147,7.9,19414,US
"Shark Tale",movie,"Adventure, Animation, Comedy",2004,tt0307453,6,202590,AU
"Dracula 2000",movie,"Action, Fantasy, Horror",2000,tt0219653,4.9,37243,US
"Dracula II: Ascension",movie,Horror,2003,tt0336325,4.6,5010,US
"Dracula III: Legacy",movie,Horror,2005,tt0303929,4.6,3442,US
"Child's Play",movie,"Horror, Thriller",1988,tt0094862,6.7,122061,"AT, CH, DE"
"The Ghost and the Darkness",movie,"Adventure, Drama, Thriller",1996,tt0116409,6.8,66937,US
"The Cat in the Hat",movie,"Adventure, Comedy, Family",2003,tt0312528,4.1,89481,"AT, AU, CH, DE, FR, GB, IE, IT"
"We Were Soldiers",movie,"Action, Drama, History",2002,tt0277434,7.2,153625,US
Replicant,movie,"Action, Sci-Fi, Thriller",2001,tt0238552,5.4,15965,"AR, BR, CL, CO, MX, US"
"Peter Pan",movie,"Adventure, Family, Fantasy",2003,tt0316396,6.8,81434,US
